OBJECTID,ISSUE_DATE,ISSUE_TIME,ISSUING_AGENCY_CODE,ISSUING_AGENCY_NAME,ISSUING_AGENCY_SHORT,VIOLATION_CODE,LOCATION,PLATE_STATE,DISPOSITION_CODE,DISPOSITION_TYPE,DISPOSITION_DATE,FINE_AMOUNT,TOTAL_PAID,PENALTY_1,PENALTY_2,PENALTY_3,PENALTY_4,PENALTY_5,XCOORD,YCOORD,LATITUDE,LONGITUDE,MAR_ID,GIS_LAST_MOD_DTTM,VIOLATION_PROC_DESC,VEHICLE_TYPE,MULTI_OWNER_NUMBER,DISPOSITION_DESC
19015718,2020/06/12 04:00:00+00,,7,METROPOLITAN POLICE DPT-DISTRICT 7,MPD-7D,P344,Parking Lot 2327 GOOD HOPE RD SE, ,,Other,,250,0,,,,,,402402.37,132784.23,38.863,-76.972,815490,2020/07/10 17:37:23+00,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,,,
19015719,2020/06/12 04:00:00+00,,7,METROPOLITAN POLICE DPT-DISTRICT 7,MPD-7D,P344,Parking Lot 2327 GOOD HOPE RD SE, ,,Other,,250,0,,,,,,402402.37,132784.23,38.863,-76.972,815490,2020/07/10 17:37:23+00,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,,,
19015720,2020/06/12 04:00:00+00,,7,METROPOLITAN POLICE DPT-DISTRICT 7,MPD-7D,P344,Parking Lot 2327 GOOD HOPE RD SE, ,,Other,,250,0,,,,,,402402.37,132784.23,38.863,-76.972,815490,2020/07/10 17:37:23+00,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,,,
19015721,2020/06/12 04:00:00+00,,7,METROPOLITAN POLICE DPT-DISTRICT 7,MPD-7D,P344,Parking Lot 2327 GOOD HOPE RD SE, ,,Other,,250,0,,,,,,402402.37,132784.23,38.863,-76.972,815490,2020/07/10 17:37:23+00,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,,,
19015722,2020/06/13 04:00:00+00,,7,METROPOLITAN POLICE DPT-DISTRICT 7,MPD-7D,P344,Parking Lot 2472 ALABAMA AVE SE, ,,Other,,250,0,,,,,,402573.29,131749.27,38.854,-76.97,278167,2020/07/10 17:37:23+00,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,,,
19015723,2020/06/17 04:00:00+00,,7,METROPOLITAN POLICE DPT-DISTRICT 7,MPD-7D,P344,Parking Lot 2472 ALABAMA AVE SE, ,,Other,,250,0,,,,,,402573.29,131749.27,38.854,-76.97,278167,2020/07/10 17:37:23+00,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,,,
19015724,2020/06/17 04:00:00+00,,7,METROPOLITAN POLICE DPT-DISTRICT 7,MPD-7D,P344,Parking Lot 2244 SAVANNAH TER SE, ,,Other,,250,0,,,,,,402371.15,131358.56,38.85,-76.973,146748,2020/07/10 17:37:23+00,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,,,
19015725,2020/06/17 04:00:00+00,,7,METROPOLITAN POLICE DPT-DISTRICT 7,MPD-7D,P344,Parking Lot 2244 SAVANNAH TER SE, ,,Other,,250,0,,,,,,402371.15,131358.56,38.85,-76.973,146748,2020/07/10 17:37:23+00,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,,,
19015726,2020/06/17 04:00:00+00,,7,METROPOLITAN POLICE DPT-DISTRICT 7,MPD-7D,P344,Parking Lot 2244 SAVANNAH TER SE, ,,Other,,250,0,,,,,,402371.15,131358.56,38.85,-76.973,146748,2020/07/10 17:37:23+00,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,,,
19015727,2020/06/17 04:00:00+00,,7,METROPOLITAN POLICE DPT-DISTRICT 7,MPD-7D,P344,Parking Lot 2244 SAVANNAH TER SE, ,,Other,,250,0,,,,,,402371.15,131358.56,38.85,-76.973,146748,2020/07/10 17:37:23+00,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,,,
19015728,2020/06/17 04:00:00+00,,7,METROPOLITAN POLICE DPT-DISTRICT 7,MPD-7D,P344,Parking Lot 2244 SAVANNAH TER SE, ,,Other,,250,0,,,,,,402371.15,131358.56,38.85,-76.973,146748,2020/07/10 17:37:23+00,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,,,
19015729,2020/06/17 04:00:00+00,,7,METROPOLITAN POLICE DPT-DISTRICT 7,MPD-7D,P344,Parking Lot 2244 SAVANNAH TER SE, ,,Other,,250,0,,,,,,402371.15,131358.56,38.85,-76.973,146748,2020/07/10 17:37:23+00,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,,,
19015730,2020/06/17 04:00:00+00,,7,METROPOLITAN POLICE DPT-DISTRICT 7,MPD-7D,P344,Parking Lot 2244 SAVANNAH TER SE, ,,Other,,250,0,,,,,,402371.15,131358.56,38.85,-76.973,146748,2020/07/10 17:37:23+00,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,,,
19015731,2020/06/17 04:00:00+00,,7,METROPOLITAN POLICE DPT-DISTRICT 7,MPD-7D,P344,Parking Lot 2244 SAVANNAH TER SE, ,,Other,,250,0,,,,,,402371.15,131358.56,38.85,-76.973,146748,2020/07/10 17:37:23+00,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,,,
19015732,2020/06/17 04:00:00+00,,7,METROPOLITAN POLICE DPT-DISTRICT 7,MPD-7D,P344,Parking Lot 2244 SAVANNAH TER SE, ,,Other,,250,0,,,,,,402371.15,131358.56,38.85,-76.973,146748,2020/07/10 17:37:23+00,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,,,
19015733,2020/06/17 04:00:00+00,,7,METROPOLITAN POLICE DPT-DISTRICT 7,MPD-7D,P344,Parking Lot 2244 SAVANNAH TER SE, ,21,Dismissed,2020/06/22 04:00:00+00,250,0,,,,,,402371.15,131358.56,38.85,-76.973,146748,2020/07/10 17:37:23+00,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,,,DISMISSED NO CASE
19015734,2020/06/17 04:00:00+00,,7,METROPOLITAN POLICE DPT-DISTRICT 7,MPD-7D,P344,Parking Lot 2244 SAVANNAH TER SE, ,,Other,,250,0,,,,,,402371.15,131358.56,38.85,-76.973,146748,2020/07/10 17:37:23+00,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,,,
19015735,2020/06/17 04:00:00+00,,7,METROPOLITAN POLICE DPT-DISTRICT 7,MPD-7D,P344,Parking Lot 2244 SAVANNAH TER SE, ,,Other,,250,0,,,,,,402371.15,131358.56,38.85,-76.973,146748,2020/07/10 17:37:23+00,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,,,
19015736,2020/06/17 04:00:00+00,,7,METROPOLITAN POLICE DPT-DISTRICT 7,MPD-7D,P344,Parking Lot 2244 SAVANNAH TER SE, ,,Other,,250,0,,,,,,402371.15,131358.56,38.85,-76.973,146748,2020/07/10 17:37:23+00,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,,,
19015737,2020/06/18 04:00:00+00,,7,METROPOLITAN POLICE DPT-DISTRICT 7,MPD-7D,P344,Parking Lot 701 BRANDYWINE ST SE, ,11,Liable,2020/06/29 04:00:00+00,250,0,,,,,,400332.74,129119.74,38.83,-76.996,345,2020/07/10 17:37:23+00,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,,,LIABLE
19015738,2020/06/27 04:00:00+00,,7,METROPOLITAN POLICE DPT-DISTRICT 7,MPD-7D,P344,Parking Lot 2845 ROBINSON PL SE, ,,Other,,250,0,,,,,,401158.08,131382.79,38.85,-76.987,45663,2020/07/10 17:37:23+00,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,,,
19015740,2020/06/22 04:00:00+00,,4,METROPOLITAN POLICE DPT-DISTRICT 4,MPD-4D,P303,AT 3919 13TH ST NW NORTHBOUND, ,,Other,,250,0,,,,,,,,,,,2020/07/10 17:37:23+00,RESERVED RESIDENTIAL SPACE PERSONS W/ DISABILTIES,,,
19015741,2020/06/26 04:00:00+00,,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P332,AT 2708 VIRGINIA AVE NW Inside @27*, ,,Other,,250,0,,,,,,,,,,,2020/07/10 17:37:23+00,ABANDON VEHICLE ON PUBLIC/PRIVATE PROPERTY VIOL 1,,,
19015743,2020/06/11 04:00:00+00,,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P307,BLOCK 300 D ST SW EASTBOUND, ,,Other,,25,25,,,,,,398524.25,132861.54,38.864,-77.017,814898,2020/07/10 17:37:23+00,PARK IN RESERVED SPACE FOR MOTORCYCLES ONLY,,,
19015744,2020/06/12 04:00:00+00,,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P307,BLOCK 300 D ST SW EASTBOUND, ,,Other,,25,0,,,,,,398524.25,132861.54,38.864,-77.017,814898,2020/07/10 17:37:23+00,PARK IN RESERVED SPACE FOR MOTORCYCLES ONLY,,,
19015745,2020/06/17 04:00:00+00,,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P055,BLOCK 300 D ST SW EASTBOUND, ,,Other,,30,0,,,,,,398524.25,132861.54,38.864,-77.017,814898,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19015746,2020/06/17 04:00:00+00,,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P055,BLOCK 300 D ST SW EASTBOUND, ,,Other,,30,30,,,,,,398524.25,132861.54,38.864,-77.017,814898,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19015747,2020/06/17 04:00:00+00,,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P055,BLOCK 300 D ST SW EASTBOUND, ,,Other,,30,30,,,,,,398524.25,132861.54,38.864,-77.017,814898,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19015748,2020/06/20 04:00:00+00,,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P055,BLOCK 1100 MAINE AVE SW EASTBOUND, ,,Other,,30,30,,,,,,397764.23,134794.96,38.881,-77.026,809947,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19015749,2020/06/20 04:00:00+00,,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P055,BLOCK 1100 MAINE AVE SW EASTBOUND, ,,Other,,30,0,,,,,,397764.23,134794.96,38.881,-77.026,809947,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19015750,2020/06/20 04:00:00+00,,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P055,BLOCK 1100 MAINE AVE SW EASTBOUND, ,,Other,,30,0,,,,,,397764.23,134794.96,38.881,-77.026,809947,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19015751,2020/06/20 04:00:00+00,,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P055,BLOCK 1100 MAINE AVE SW EASTBOUND, ,,Other,,30,30,,,,,,397764.23,134794.96,38.881,-77.026,809947,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19015752,2020/06/20 04:00:00+00,,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P055,BLOCK 1100 MAINE AVE SW EASTBOUND, ,,Other,,30,30,,,,,,397764.23,134794.96,38.881,-77.026,809947,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19015753,2020/06/20 04:00:00+00,,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P055,BLOCK 1100 MAINE AVE SW Inside, ,,Other,,30,30,,,,,,397764.23,134794.96,38.881,-77.026,809947,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19015754,2020/06/20 04:00:00+00,,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P055,BLOCK 1100 MAINE AVE SW EASTBOUND, ,,Other,,30,0,,,,,,397764.23,134794.96,38.881,-77.026,809947,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19015755,2020/06/20 04:00:00+00,,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P055,BLOCK 1100 MAINE AVE SW EASTBOUND, ,,Other,,30,0,,,,,,397764.23,134794.96,38.881,-77.026,809947,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19015756,2020/06/20 04:00:00+00,,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P055,INTERSECTION 1100 MAINE AVE SW EAS*, ,,Other,,30,0,,,,,,397562.54,134844.49,38.881,-77.028,302697,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19015757,2020/06/20 04:00:00+00,,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P055,BLOCK 1100 MAINE AVE SW EASTBOUND, ,,Other,,30,0,,,,,,397764.23,134794.96,38.881,-77.026,809947,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19015759,2020/06/04 04:00:00+00,,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P055,BLOCK  CORTLAND PL NW WEST SIDE, ,,Other,,30,0,,,,,,,,,,,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19015760,2020/06/22 04:00:00+00,,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P010,BLOCK 900 17TH ST NW SOUTHBOUND, ,,Other,,50,0,,,,,,396578.23,136991.95,38.901,-77.039,801824,2020/07/10 17:37:23+00,OBSTRUCTING CROSSWALK,,,
19015761,2020/06/22 04:00:00+00,,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P020,BLOCK 900 17TH ST NW SOUTHBOUND, ,,Other,,50,0,,,,,,396578.23,136991.95,38.901,-77.039,801824,2020/07/10 17:37:23+00,PARK WITHIN 10 FEET OF A FIRE HYDRANT,,,
19015762,2020/06/23 04:00:00+00,,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P332,REAR 3850 39TH ST NW, ,,Other,,250,0,,,,,,393200.42,141322.47,38.94,-77.078,223297,2020/07/10 17:37:23+00,ABANDON VEHICLE ON PUBLIC/PRIVATE PROPERTY VIOL 1,,,
19015763,2020/06/23 04:00:00+00,,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P332,Inside 4201 MASSACHUSETTS AVE NW, ,,Other,,250,0,,,,,,392901.75,140886.78,38.936,-77.082,294461,2020/07/10 17:37:23+00,ABANDON VEHICLE ON PUBLIC/PRIVATE PROPERTY VIOL 1,,,
19015764,2020/06/13 04:00:00+00,,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P309,FRONT 490 MAINE AVE SW, ,,Other,,15,15,,,,,,,,,,,2020/07/10 17:37:23+00,FAIL TO DISPLAY RESIDENTIAL PARKING PERMIT,,,
19015765,2020/06/15 04:00:00+00,,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P332,Parking Lot 600 G ST SW, ,,Other,,250,0,,,,,,398227.07,134827.82,38.881,-77.02,813922,2020/07/10 17:37:23+00,ABANDON VEHICLE ON PUBLIC/PRIVATE PROPERTY VIOL 1,,,
19015766,2020/06/28 04:00:00+00,,4,METROPOLITAN POLICE DPT-DISTRICT 4,MPD-4D,P303,FRONT 3543 HOLMEAD PL NW, ,,Other,,250,0,,,,,,397349.51,140867.06,38.936,-77.031,230312,2020/07/10 17:37:23+00,RESERVED RESIDENTIAL SPACE PERSONS W/ DISABILTIES,,,
19015768,2020/06/07 04:00:00+00,,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P344,AT 848 19TH ST NE, ,,Other,,250,0,,,,,,,,,,,2020/07/10 17:37:23+00,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,,,
19015769,2020/06/08 04:00:00+00,,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P344,AT 55 M ST NE Inside, ,,Other,,250,0,,,,,,,,,,,2020/07/10 17:37:23+00,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,,,
19015770,2020/06/14 04:00:00+00,,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P152,AT 2100 WEST VIRGINIA AVE NE, ,,Other,,15,15,,,,,,,,,,,2020/07/10 17:37:23+00,NO REAR VIEW MIRROR,,,
19015772,2020/06/27 04:00:00+00,,4,METROPOLITAN POLICE DPT-DISTRICT 4,MPD-4D,P003,Inside 3129 HAWTHORNE DR NE, ,,Other,,35,35,,,,,,399347.63,140081.03,38.929,-77.008,318971,2020/07/10 17:37:23+00,RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT,,,
19015773,2020/06/03 04:00:00+00,,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P055,FRONT 1316 NEW HAMPSHIRE AVE NW WE*, ,,Other,,30,30,,,,,,396037.12,137774.2,38.908,-77.046,225447,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19015774,2020/06/04 04:00:00+00,,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P014,BLOCK 600 14TH ST NW SOUTHBOUND, ,,Other,,50,0,,,,,,397227.64,136665.2,38.898,-77.032,806705,2020/07/10 17:37:23+00,EMERGENCY NO PARKING,,,
19015775,2020/06/04 04:00:00+00,,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P014,BLOCK 600 14TH ST NW SOUTHBOUND, ,,Other,,50,0,,,,,,397227.64,136665.2,38.898,-77.032,806705,2020/07/10 17:37:23+00,EMERGENCY NO PARKING,,,
19015776,2020/06/11 04:00:00+00,,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P012,BLOCK 1000 10TH ST NW EAST SIDE, ,,Other,,30,30,,,,,,397746.27,137335.81,38.904,-77.026,814678,2020/07/10 17:37:23+00,DISOBEYING OFFICIAL SIGN,,,
19015780,2020/06/14 04:00:00+00,,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P002,REAR 1315 CLIFTON ST NW NORTH SIDE, ,,Other,,30,0,,,,,,397347.42,139426.04,38.923,-77.031,232073,2020/07/10 17:37:23+00,STAND OR PARK IN ALLEY,,,
19015816,2020/06/22 04:00:00+00,,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P303,AT 3950 S ST SE, ,,Other,,250,0,,,,,,,,,,,2020/07/10 17:37:23+00,RESERVED RESIDENTIAL SPACE PERSONS W/ DISABILTIES,,,
19015817,2020/06/29 04:00:00+00,,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P047,REAR 2023 38TH ST SE, ,,Other,,100,0,,,,,,404104.1,132927.15,38.864,-76.953,145917,2020/07/10 17:37:23+00,PARK ON SIDEWALK OR AREA RESERVED FOR PEDESTRIANS,,,
19015818,2020/06/09 04:00:00+00,,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P170,AT 4400 FALLS TER SE, ,,Other,,100,0,,,,,,,,,,,2020/07/10 17:37:23+00,FAILURE TO DISPLAY CURRENT TAGS,,,
19015819,2020/06/17 04:00:00+00,,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P007,BLOCK 4800 MACARTHUR BLVD NW SOUTH*, ,,Other,,100,100,,,,,,391639.56,138818.92,38.917,-77.096,812561,2020/07/10 17:37:23+00,PARK IN A BUS ZONE,,,
19015820,2020/06/18 04:00:00+00,,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P010,INTERSECTION 2000 FOXHALL RD NW NO*, ,,Other,,50,50,,,,,,392301.4,138821.9,38.917,-77.089,815795,2020/07/10 17:37:23+00,OBSTRUCTING CROSSWALK,,,
19015821,2020/06/18 04:00:00+00,,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P043,INTERSECTION 2000 FOXHALL RD NW NO*, ,,Other,,25,25,,,,,,392301.4,138821.9,38.917,-77.089,815795,2020/07/10 17:37:23+00,PARK TO REDUCE ROADWAY TO LESS THAN 10 FEET,,,
19015822,2020/06/18 04:00:00+00,,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P007,BLOCK 4800 MACARTHUR BLVD NW SOUTH*, ,,Other,,100,0,,,,,,391639.56,138818.92,38.917,-77.096,812561,2020/07/10 17:37:23+00,PARK IN A BUS ZONE,,,
19015823,2020/06/06 04:00:00+00,,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P344,AT 1406 4TH ST SW, ,,Other,,250,0,,,,,,,,,,,2020/07/10 17:37:23+00,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,,,
19015824,2020/06/07 04:00:00+00,,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P344,REAR 325 P ST SW, ,,Other,,250,0,,,,,,398585.56,133829.44,38.872,-77.016,276559,2020/07/10 17:37:23+00,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,,,
19015825,2020/06/09 04:00:00+00,,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P344,AT 325 P ST SW, ,,Other,,250,0,,,,,,,,,,,2020/07/10 17:37:23+00,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,,,
19015826,2020/06/09 04:00:00+00,,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P344,AT 1404 4TH ST SW, ,,Other,,250,0,,,,,,,,,,,2020/07/10 17:37:23+00,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,,,
19015827,2020/06/11 04:00:00+00,,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P303,BLOCK 2300 GOOD HOPE RD SE, ,24,Dismissed,2020/06/25 04:00:00+00,250,0,,,,,,402402.37,132784.23,38.863,-76.972,815490,2020/07/10 17:37:23+00,RESERVED RESIDENTIAL SPACE PERSONS W/ DISABILTIES,,,DISMISSED ON MERIT
19015828,2020/06/20 04:00:00+00,,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P055,BLOCK 3800 38TH ST SE, ,,Other,,30,30,,,,,,,,,,,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19015829,2020/06/26 04:00:00+00,,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P332,INTERSECTION 1500 BRANCH AVE SE  @*, ,,Other,,250,0,,,,,,403421.676,133664.602,38.871,-76.961,811640,2020/07/10 17:37:23+00,ABANDON VEHICLE ON PUBLIC/PRIVATE PROPERTY VIOL 1,,,
19015830,2020/06/28 04:00:00+00,,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P332,INTERSECTION 3200 BENNING RD NE  @*, ,,Other,,250,0,,,,,,403744,137042.83,38.901,-76.957,301048,2020/07/10 17:37:23+00,ABANDON VEHICLE ON PUBLIC/PRIVATE PROPERTY VIOL 1,,,
19015833,2020/06/01 04:00:00+00,,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P332,FRONT 4519 BENNING RD SE, ,,Other,,250,0,,,,,,405402.92,135705.09,38.889,-76.938,278509,2020/07/10 17:37:23+00,ABANDON VEHICLE ON PUBLIC/PRIVATE PROPERTY VIOL 1,,,
19015835,2020/06/22 04:00:00+00,,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P191,BLOCK 1800 MONTANA AVE NE NORTHBOU*, ,,Other,,500,0,,,,,,401808.18,139125.4,38.92,-76.979,810929,2020/07/10 17:37:23+00,FAIL TO OBTAIN IRP TRIP PERMIT,,,
19015836,2020/06/23 04:00:00+00,,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P332,BLOCK 500 36TH ST NE, ,,Other,,250,0,,,,,,403920.965,136428.264,38.896,-76.955,813492,2020/07/10 17:37:23+00,ABANDON VEHICLE ON PUBLIC/PRIVATE PROPERTY VIOL 1,,,
19015837,2020/06/23 04:00:00+00,,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P020,BLOCK 500 36TH ST NE, ,,Other,,50,0,,,,,,403920.965,136428.264,38.896,-76.955,813492,2020/07/10 17:37:23+00,PARK WITHIN 10 FEET OF A FIRE HYDRANT,,,
19015838,2020/06/23 04:00:00+00,,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P011,BLOCK 500 36TH ST NE, ,,Other,,20,0,,,,,,403920.965,136428.264,38.896,-76.955,813492,2020/07/10 17:37:23+00,PARK MORE THAN 12 INCHES FROM CURB,,,
19015839,2020/06/23 04:00:00+00,,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P024,BLOCK 500 36TH ST NE, ,,Other,,20,0,,,,,,403920.965,136428.264,38.896,-76.955,813492,2020/07/10 17:37:23+00,PARK LESS THAN 25 FEET FROM AN INTERSECTION,,,
19015840,2020/06/28 04:00:00+00,,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P332,BLOCK  57TH ST NE, ,,Other,,250,0,,,,,,,,,,,2020/07/10 17:37:23+00,ABANDON VEHICLE ON PUBLIC/PRIVATE PROPERTY VIOL 1,,,
19015841,2020/06/28 04:00:00+00,,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P109,BLOCK  57TH ST NE, ,,Other,,25,0,,,,,,,,,,,2020/07/10 17:37:23+00,UNSAFE MECHANICAL CONDITION,,,
19015842,2020/06/28 04:00:00+00,,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P158,BLOCK  57TH ST NE, ,,Other,,25,0,,,,,,,,,,,2020/07/10 17:37:23+00,UNSAFE TIRES,,,
19015843,2020/06/28 04:00:00+00,,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P168,BLOCK  57TH ST NE, ,,Other,,50,0,,,,,,,,,,,2020/07/10 17:37:23+00,NO FRONT TAGS.,,,
19015844,2020/06/28 04:00:00+00,,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P169,BLOCK  57TH ST NE, ,,Other,,50,0,,,,,,,,,,,2020/07/10 17:37:23+00,NO REAR TAGS.,,,
19015845,2020/06/28 04:00:00+00,,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P170,BLOCK  57TH ST NE, ,,Other,,100,0,,,,,,,,,,,2020/07/10 17:37:23+00,FAILURE TO DISPLAY CURRENT TAGS,,,
19015846,2020/06/28 04:00:00+00,,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P113,BLOCK  57TH ST NE, ,,Other,,50,0,,,,,,,,,,,2020/07/10 17:37:23+00,FAIL TO DISPLAY CURRENT INSPECTION STICKER,,,
19015847,2020/06/29 04:00:00+00,,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P168,BLOCK 6340 SOUTHERN AVE NE, ,,Other,,50,0,,,,,,407654.26,135910.82,38.891,-76.912,813807,2020/07/10 17:37:23+00,NO FRONT TAGS.,,,
19015848,2020/06/29 04:00:00+00,,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P169,BLOCK 6340 SOUTHERN AVE NE, ,,Other,,50,0,,,,,,407654.26,135910.82,38.891,-76.912,813807,2020/07/10 17:37:23+00,NO REAR TAGS.,,,
19015849,2020/06/29 04:00:00+00,,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P109,BLOCK 6340 SOUTHERN AVE NE, ,,Other,,25,0,,,,,,407654.26,135910.82,38.891,-76.912,813807,2020/07/10 17:37:23+00,UNSAFE MECHANICAL CONDITION,,,
